level_0,level_1,Date,Open,High,Low,Close,Adj Close,Volume,compound score
NVS,66,2015-03-05,-0.000909,0.077876,0.08179,0.0707,-0.083588,1498300.0,0.0
NVS,67,2015-03-02,0.00489,0.079352,0.086164,0.077189,0.452263,1021800.0,0.0
NVS,68,2015-02-27,-0.005825,0.106389,0.110044,0.100584,-0.541878,850000.0,-0.5574
NVS,69,2015-02-25,-9.7e-05,0.107033,0.110701,0.100777,-0.009034,999200.0,0.0
NVS,70,2015-02-20,0.003423,0.097178,0.113422,0.095013,0.316101,1088100.0,0.0
NVS,71,2015-02-17,0.000489,0.106382,0.108332,0.099557,0.045151,1534100.0,0.296
NVS,72,2015-02-13,-0.001661,0.103139,0.108871,0.100327,-0.153534,1526400.0,0.25
NVS,73,2015-02-06,0.009817,0.125705,0.129328,0.113024,0.867004,2623800.0,0.0
NVS,74,2015-01-29,0.02111,0.119791,0.131193,0.116599,1.851433,1935400.0,0.1143499999999999
NVS,75,2015-01-28,-0.018397,0.101653,0.108816,0.085984,-1.643715,1985000.0,0.0
NVS,76,2015-01-27,0.025288,0.130085,0.142249,0.124692,2.203659,3132400.0,0.0
NVS,77,2015-01-26,-0.003923,0.120394,0.120394,0.097876,-0.343193,4615600.0,0.0
NVS,78,2015-01-23,0.00031,0.120627,0.121198,0.105763,0.027107,1882300.0,0.23835
NVS,79,2015-01-22,-0.019342,0.077536,0.08886,0.074845,-1.724998,3062400.0,0.3941
NVS,80,2015-01-16,0.003679,0.0958,0.114184,0.088534,0.33416,8590500.0,0.0
NVS,81,2015-01-15,0.038942,0.129094,0.153113,0.11434,3.404839,11050800.0,0.267525
NVS,82,2015-01-14,0.00467,0.108513,0.115408,0.10564,0.40641,2084900.0,0.0
NVS,83,2015-01-12,-0.006658,0.105867,0.107019,0.096536,-0.57801,1265400.0,0.7717
NVS,84,2015-01-07,0.004364,0.103384,0.114859,0.102176,0.361259,1432300.0,-0.0609199999999999
NVS,85,2015-01-05,0.002168,0.121412,0.121652,0.106409,0.180626,1378000.0,0.23835
NVS,86,2015-01-02,-0.004425,0.109281,0.111909,0.099482,-0.370285,723900.0,0.0
NVS,87,2014-12-22,0.007293,0.114973,0.118133,0.112165,0.623168,1236600.0,-0.34
NVS,88,2014-12-19,0.000423,0.105376,0.112284,0.100575,0.036126,1593000.0,0.296
NVS,89,2014-12-16,0.000109,0.101812,0.121627,0.100845,0.009033,1371300.0,0.0
NVS,90,2014-12-15,-0.020103,0.102276,0.105473,0.083925,-1.697906,1195900.0,0.4404
NVS,91,2014-12-09,-0.014932,0.098462,0.100312,0.083085,-1.291489,1503100.0,-0.1806
NVS,92,2014-12-08,-0.000626,0.105632,0.10956,0.104476,-0.054184,656300.0,0.5106
NVS,93,2014-12-05,0.000626,0.102971,0.110486,0.1017,0.054184,737800.0,-0.6597
NVS,94,2014-12-04,0.00115,0.108754,0.113499,0.104124,0.099342,1330700.0,0.4753
NVS,95,2014-12-01,-0.00269,0.10954,0.110113,0.102437,-0.234817,891000.0,-0.4215
NVS,96,2014-11-28,0.011407,0.118257,0.123587,0.11733,0.984428,445700.0,-0.0116
NVS,97,2014-11-07,-0.002934,0.103038,0.105324,0.097143,-0.243836,1097100.0,0.5859
NVS,98,2014-11-06,-0.006477,0.101392,0.106891,0.098882,-0.541885,815100.0,-0.5859
NVS,99,2014-10-20,0.01466,0.10661,0.124632,0.10546,1.146996,1718300.0,0.5106
NVS,100,2014-10-15,-0.007482,0.101131,0.10317,0.079463,-0.587044,2023800.0,0.0
NVS,101,2014-10-14,-0.005495,0.107503,0.11346,0.100277,-0.433502,1604200.0,-0.3135333333333333
NVS,102,2014-10-10,-0.015051,0.099663,0.103021,0.090584,-1.210205,1678500.0,0.0
NVS,103,2014-10-07,-0.030889,0.081777,0.083571,0.07245,-2.58297,2132600.0,0.0
NVS,104,2014-10-06,0.002382,0.107489,0.112044,0.104612,0.198685,1008100.0,-0.6597
NVS,105,2014-10-03,-0.007201,0.094396,0.102608,0.093682,-0.605095,1611900.0,0.0
NVS,106,2014-09-18,0.000845,0.100937,0.108184,0.100586,0.072251,769600.0,0.0
NVS,107,2014-09-17,0.003602,0.115109,0.120389,0.109947,0.307067,1045000.0,0.0516
NVS,108,2014-09-16,0.002124,0.104427,0.112187,0.101606,0.180626,819700.0,0.5574
NVS,109,2014-09-12,-0.006359,0.100326,0.101499,0.095749,-0.541885,1080300.0,-0.25
NVS,110,2014-09-10,0.001918,0.104653,0.110435,0.103827,0.16256,776900.0,0.0
NVS,111,2014-09-09,0.005896,0.114371,0.118763,0.112235,0.496734,1120100.0,0.0
NVS,112,2014-09-05,-0.000643,0.101554,0.108317,0.100131,-0.054192,1398600.0,0.2003
NVS,113,2014-09-02,0.043076,0.145579,0.155069,0.144593,3.49514,5559900.0,0.31845
NVS,114,2014-08-26,0.006733,0.111971,0.117687,0.111225,0.541878,1034400.0,0.0
NVS,115,2014-08-19,0.012914,0.116487,0.123193,0.114335,1.020538,891700.0,0.6369
NVS,116,2014-08-08,0.001173,0.099586,0.110756,0.096469,0.090317,1061500.0,-0.3182
NVS,117,2014-07-31,-0.016961,0.099111,0.10174,0.088469,-1.354714,1077500.0,0.0
NVS,118,2014-07-28,-0.007239,0.104118,0.104118,0.095852,-0.578018,1185600.0,0.0
NVS,119,2014-07-21,-0.00259,0.102636,0.10862,0.101764,-0.207733,1037600.0,0.4019
NVS,120,2014-07-18,0.003276,0.108,0.113253,0.104998,0.261924,1530500.0,-0.23835
NVS,121,2014-07-17,-0.01677,0.086958,0.096304,0.083761,-1.363754,2275400.0,0.6027
NVS,122,2014-07-15,-0.001219,0.11142,0.113383,0.103568,-0.099342,1031000.0,0.0
NVS,123,2014-07-07,-0.012469,0.095018,0.096592,0.092353,-1.029579,1211200.0,0.2202
NVS,124,2014-07-03,-0.000656,0.102045,0.106886,0.100714,-0.054184,803200.0,-0.3818
NVS,125,2014-07-01,0.010383,0.116177,0.12107,0.114343,0.848946,713900.0,0.0
NVS,126,2014-06-25,-0.002099,0.101256,0.105414,0.100277,-0.1716,1258300.0,0.4404
NVS,127,2014-06-24,0.000663,0.112267,0.112389,0.107249,0.054199,877200.0,0.0
NVS,128,2014-06-23,-0.005606,0.101651,0.101894,0.096783,-0.460602,746300.0,0.0
NVS,129,2014-06-02,-0.013102,0.094955,0.094955,0.087947,-1.065704,1841400.0,0.0
NVS,130,2014-05-30,-0.001109,0.098652,0.106512,0.097424,-0.090317,4092800.0,0.4215
NVS,131,2014-05-27,0.000776,0.107617,0.109949,0.103812,0.063217,2354200.0,0.0
NVS,132,2014-05-19,-0.004005,0.101213,0.103184,0.098133,-0.325119,1882900.0,-0.3412
NVS,133,2014-05-14,0.008703,0.116636,0.12039,0.114508,0.695412,2354200.0,-0.2584
NVS,134,2014-05-13,-0.00158,0.107249,0.108374,0.1035,-0.126435,1314500.0,-0.7003
NVS,135,2014-05-12,0.002262,0.110881,0.111006,0.106372,0.180619,2628600.0,-0.6597
NVS,136,2014-05-07,0.0073,0.11268,0.115837,0.109017,0.578019,1532400.0,-0.3182
NVS,137,2014-05-01,0.00069,0.106867,0.111197,0.102282,0.054192,592000.0,0.0772
NVS,138,2014-04-30,0.005668,0.107249,0.113909,0.104688,0.442535,2049100.0,-0.08825
NVS,139,2014-04-29,0.012769,0.112308,0.123204,0.112178,0.984421,2229500.0,0.3612
NVS,140,2014-04-25,-0.001419,0.110783,0.111438,0.102406,-0.108376,1437000.0,0.21075
NVS,141,2014-04-24,-0.018336,0.087332,0.090416,0.075639,-1.426964,2549900.0,-0.2732
NVS,142,2014-04-23,-0.004506,0.111854,0.112494,0.100981,-0.352226,1845800.0,0.2502
NVS,143,2014-04-22,0.012872,0.119817,0.124351,0.116578,0.993454,2158600.0,0.0472
NVS,144,2014-04-21,0.00933,0.107772,0.118103,0.105026,0.713486,1507200.0,0.5423
NVS,145,2014-04-16,0.007399,0.115971,0.116764,0.110156,0.559944,1024600.0,-0.3182
NVS,146,2014-04-14,0.014032,0.115419,0.124929,0.113812,1.047638,2669500.0,0.0
NVS,147,2014-04-11,-0.013837,0.094965,0.10223,0.090739,-1.047638,1834400.0,-0.11515
NVS,148,2014-04-10,-0.00238,0.112915,0.115419,0.10356,-0.180633,2665200.0,-0.4215
NVS,149,2014-04-02,0.00071,0.10227,0.109608,0.101484,0.054192,1165200.0,0.0585333333333333
NVS,150,2014-04-01,-0.005999,0.100998,0.105165,0.093835,-0.460595,1506400.0,0.296
NVS,151,2014-03-31,0.042039,0.149997,0.156647,0.147283,3.097763,2309200.0,-0.31605
NVS,152,2014-03-28,0.002704,0.115822,0.118816,0.107929,0.198685,896400.0,-0.25
NVS,153,2014-03-26,-0.009283,0.106978,0.111306,0.09697,-0.686394,1176600.0,-0.6908
NVS,154,2014-03-21,0.005165,0.120731,0.123454,0.110245,0.379318,1783900.0,0.1779
NVS,155,2014-03-20,0.001231,0.100568,0.110658,0.099478,0.090317,1129500.0,0.0
NVS,156,2014-03-19,-0.017304,0.099612,0.102694,0.08139,-1.291489,1267400.0,0.0
NVS,157,2014-03-07,-0.008113,0.105664,0.106589,0.0947,-0.614143,1940400.0,-0.6771
NVS,158,2014-03-06,0.008664,0.123238,0.124171,0.115643,0.650261,2067300.0,-0.6249
NVS,159,2014-02-26,-0.004654,0.144696,0.146472,0.13814,-0.340736,1471000.0,0.0
NVS,160,2014-02-19,-0.011606,0.137641,0.142207,0.130308,-0.83876,3414500.0,-0.1531
NVS,161,2014-02-18,-0.002652,0.139868,0.14456,0.13973,-0.1922,1968700.0,0.34
NVS,162,2014-02-05,0.004476,0.149389,0.152609,0.147048,0.305801,1732700.0,-0.1027
NVS,163,2014-01-29,-0.003645,0.138373,0.145423,0.134201,-0.253372,4029200.0,-0.1777
NVS,164,2014-01-28,0.009901,0.153276,0.156909,0.148773,0.68148,2051200.0,0.0
NVS,165,2014-01-24,-0.023842,0.125248,0.126507,0.114613,-1.703712,2208400.0,-0.42115
NVS,166,2014-01-15,0.001239,0.144843,0.149521,0.141299,0.08738,1533000.0,0.0
NVS,167,2014-01-13,-0.011679,0.138931,0.14259,0.130348,-0.830002,1175300.0,0.0
NVS,168,2014-01-10,0.006559,0.14201,0.152491,0.141444,0.463058,1641100.0,-0.4576
ORCL,0,2015-12-31,-0.010563,0.025497,0.028559,0.014084,-0.379478,10238900.0,0.0
ORCL,1,2015-12-29,0.006795,0.034149,0.039456,0.033031,0.243255,10708600.0,0.0
ORCL,2,2015-12-22,0.004668,0.026877,0.035907,0.022927,0.165417,13924800.0,0.0
ORCL,3,2015-12-21,0.001926,0.038185,0.041578,0.020655,0.068111,15042300.0,0.0
ORCL,4,2015-12-17,-0.050887,0.006065,0.008971,-0.034875,-1.926587,42879900.0,0.2202
ORCL,5,2015-12-15,0.014874,0.040007,0.051745,0.035913,0.544892,19262900.0,0.0
ORCL,6,2015-12-14,0.011825,0.026067,0.040705,0.017781,0.428135,20142700.0,0.636
ORCL,7,2015-12-11,-0.025661,0.012385,0.018574,-0.003493,-0.953564,20346800.0,0.31845
ORCL,8,2015-12-10,-0.010109,0.028523,0.034117,0.015204,-0.379482,18342200.0,0.0
ORCL,9,2015-12-08,-0.002319,0.013692,0.029047,0.012898,-0.087577,15219700.0,0.6361
ORCL,10,2015-12-03,-0.022997,0.034628,0.034628,0.002495,-0.86599,20322500.0,-0.0516
ORCL,11,2015-11-23,-0.005084,0.030336,0.032687,0.020148,-0.194607,9111900.0,0.0
ORCL,12,2015-11-20,0.008201,0.033782,0.042473,0.032465,0.311371,12023200.0,0.148
ORCL,13,2015-11-18,0.014949,0.029341,0.043896,0.028263,0.554623,11958900.0,0.0
ORCL,14,2015-11-17,0.000262,0.030689,0.038508,0.02368,0.009728,14820000.0,-0.0426666666666666
ORCL,15,2015-11-16,0.021984,0.038469,0.057756,0.034888,0.797885,16741000.0,0.0
ORCL,16,2015-11-13,-0.034429,0.023733,0.026925,-0.009788,-1.294128,23987600.0,0.0
ORCL,17,2015-11-12,-0.010502,0.017457,0.029303,0.013771,-0.398941,14591600.0,0.0
ORCL,18,2015-11-11,-0.022044,0.010217,0.019485,0.003524,-0.856258,18861500.0,0.2334333333333333
ORCL,19,2015-11-10,-0.004489,0.020804,0.029518,0.019779,-0.175141,11294000.0,0.0
ORCL,20,2015-11-06,0.006691,0.02696,0.03511,0.02212,0.262718,16481800.0,0.0
ORCL,21,2015-11-05,-0.003211,0.019599,0.03077,0.019346,-0.126492,16358800.0,0.0772
ORCL,22,2015-11-04,0.006965,0.031558,0.037183,0.024145,0.272442,16863300.0,0.3818
ORCL,23,2015-11-03,0.011321,0.026172,0.041168,0.023328,0.437863,17153100.0,0.29915
ORCL,24,2015-11-02,0.023429,0.03328,0.052596,0.029311,0.885448,19789700.0,0.4019
ORCL,25,2015-10-30,-0.000514,0.029311,0.032484,0.018203,-0.019451,16471500.0,0.0
ORCL,26,2015-10-29,-0.000515,0.018472,0.028517,0.018472,-0.019467,11432900.0,0.0
ORCL,27,2015-10-26,0.00788,0.024214,0.042571,0.024214,0.291908,12330600.0,0.0
ORCL,28,2015-10-20,-0.000271,0.020755,0.031347,0.020755,-0.009728,13549500.0,0.34
ORCL,29,2015-10-19,-0.01338,0.013698,0.020298,0.005723,-0.486515,18100500.0,-0.4404
ORCL,30,2015-10-16,-0.004794,0.034566,0.034566,0.016502,-0.175144,19694700.0,0.296
ORCL,31,2015-10-14,-0.014807,0.01006,0.021202,0.009245,-0.544895,14069700.0,0.2654666666666667
ORCL,32,2015-10-13,-0.005783,0.024211,0.032046,0.019619,-0.214062,11575600.0,0.1779
ORCL,33,2015-10-12,-0.001575,0.022868,0.028263,0.016664,-0.05838,11022500.0,0.296
ORCL,34,2015-10-09,0.009539,0.034259,0.04025,0.025545,0.350292,14656400.0,0.0
ORCL,35,2015-10-05,0.018975,0.042157,0.055303,0.035445,0.678425,12741700.0,0.7964
ORCL,36,2015-10-01,0.003322,0.034951,0.040378,0.024095,0.116303,18331300.0,0.743
ORCL,37,2015-09-30,0.017178,0.04285,0.051567,0.039654,0.591198,16215000.0,0.7964
ORCL,38,2015-09-29,0.001975,0.028024,0.038214,0.025986,0.067844,19785900.0,0.4404
ORCL,39,2015-09-28,-0.016921,0.022363,0.034384,0.013204,-0.591198,21742700.0,0.4003
ORCL,40,2015-09-25,-0.000277,0.035814,0.039248,0.027516,-0.009689,19387000.0,0.21276
ORCL,41,2015-09-24,0.001945,0.027795,0.038689,0.014607,0.067841,18059500.0,0.0
ORCL,42,2015-09-22,-0.017377,0.018081,0.022283,0.007715,-0.62027,19979700.0,0.0
ORCL,43,2015-09-21,0.012369,0.038048,0.051094,0.032943,0.436123,14964400.0,0.0
ORCL,44,2015-09-16,0.00737,0.039141,0.046203,0.030179,0.271359,19574000.0,0.2522999999999999
ORCL,45,2015-09-11,0.008242,0.027419,0.04141,0.026047,0.300438,12948600.0,0.0986666666666666
ORCL,46,2015-09-10,0.01402,0.030139,0.055454,0.030139,0.503967,16930600.0,0.0
ORCL,47,2015-09-09,-0.015658,0.037833,0.0455,0.013461,-0.571804,14710200.0,0.7964
ORCL,48,2015-09-08,0.038875,0.044894,0.075903,0.044894,1.366528,18949600.0,0.0
ORCL,49,2015-08-27,-0.002438,0.044108,0.048581,0.006649,-0.087223,28218200.0,-0.2263
ORCL,50,2015-08-26,0.041184,0.04869,0.077505,0.036174,1.414982,20554300.0,0.0
ORCL,51,2015-08-20,-0.022767,0.022934,0.031025,0.007534,-0.87225,13071200.0,0.7964
ORCL,52,2015-08-19,-0.007532,0.028441,0.034658,0.018338,-0.290756,11095000.0,0.2003
ORCL,53,2015-08-17,0.007866,0.031809,0.040187,0.02343,0.30045,7631200.0,0.0
ORCL,54,2015-08-14,0.002544,0.032333,0.036795,0.028396,0.096908,7185000.0,0.4389
ORCL,55,2015-08-13,0.000764,0.030232,0.039163,0.024191,0.02908,7785700.0,0.0
ORCL,56,2015-08-11,-0.01805,0.022497,0.026376,0.009305,-0.697807,10600500.0,0.317925
ORCL,57,2015-08-06,-0.008073,0.031548,0.037014,0.019054,-0.310135,10613000.0,0.2732
ORCL,58,2015-08-05,-0.000504,0.038052,0.041174,0.031028,-0.019386,11982000.0,0.0
ORCL,59,2015-08-04,-0.001259,0.02869,0.039344,0.027131,-0.048458,9697300.0,0.7964
ORCL,60,2015-08-03,-0.005759,0.032067,0.033617,0.019408,-0.222912,12444500.0,0.21945
ORCL,61,2015-07-31,0.007314,0.034671,0.044039,0.033109,0.281059,13706100.0,-0.2732
ORCL,62,2015-07-23,-0.010654,0.035211,0.03652,0.019768,-0.407048,18083800.0,0.21945
ORCL,63,2015-07-17,-0.013672,0.026519,0.02929,0.011656,-0.542729,14574400.0,0.4404
ORCL,64,2015-07-16,0.004167,0.037626,0.037626,0.02599,0.164749,14861000.0,0.1463
ORCL,65,2015-07-15,0.000245,0.028013,0.035351,0.028013,0.009701,9326700.0,0.1060666666666666
ORCL,66,2015-07-09,0.010309,0.044002,0.050229,0.041667,0.397369,13044500.0,-0.3818
ORCL,67,2015-07-07,0.000249,0.028981,0.034892,0.023842,0.009689,16437100.0,0.5707
ORCL,68,2015-07-06,-0.001492,0.024623,0.033861,0.020518,-0.058147,12434100.0,0.2705333333333333
ORCL,69,2015-07-02,0.002982,0.039261,0.04029,0.033341,0.115864,11644100.0,0.3664
ORCL,70,2015-06-30,-0.002969,0.040269,0.044113,0.027715,-0.115868,16691500.0,0.3563333333333333
ORCL,71,2015-06-29,-0.013906,0.026562,0.033384,0.020245,-0.550373,18195500.0,0.0
ORCL,72,2015-06-19,-0.026907,0.039534,0.044381,0.007064,-1.110413,37430200.0,0.5106
ORCL,73,2015-06-18,-0.048319,-0.033525,-0.00885,-0.055202,-2.095283,79138400.0,0.1118083333333333
ORCL,74,2015-06-17,0.006048,0.040761,0.049577,0.029393,0.260696,27080800.0,0.0861238095238095
ORCL,75,2015-06-16,0.021043,0.040158,0.063136,0.036605,0.888333,18271600.0,0.42115
ORCL,76,2015-06-15,-0.013983,0.02538,0.027482,0.013935,-0.598656,16727800.0,0.0
ORCL,77,2015-06-12,0.001355,0.028641,0.03823,0.02677,0.057938,11742300.0,0.086075
ORCL,78,2015-06-11,0.007738,0.041079,0.046971,0.037779,0.3283,12519300.0,0.0
ORCL,79,2015-06-10,0.020199,0.040707,0.059222,0.035417,0.840038,15518400.0,0.25165
ORCL,80,2015-06-09,-0.000696,0.041665,0.042145,0.028929,-0.028972,7634200.0,0.2802666666666666
ORCL,81,2015-06-03,0.006178,0.036605,0.0449,0.03305,0.260697,9220900.0,0.0
ORCL,82,2015-06-01,0.006898,0.043992,0.049231,0.039229,0.289665,9764300.0,0.0
ORCL,83,2015-05-29,-0.008436,0.034005,0.035185,0.023851,-0.357258,10358700.0,0.0
ORCL,84,2015-05-26,-0.013658,0.031178,0.0333,0.017269,-0.579342,10440400.0,0.0
ORCL,85,2015-05-20,-0.000677,0.033321,0.0422,0.030283,-0.028965,9055700.0,0.0
ORCL,86,2015-05-18,0.002039,0.030732,0.041757,0.029324,0.086914,6070900.0,0.179375
ORCL,87,2015-05-15,-0.005183,0.036358,0.037058,0.02539,-0.222088,9369500.0,0.0
ORCL,88,2015-05-13,0.005049,0.040174,0.047542,0.036846,0.212425,7451200.0,0.4389
ORCL,89,2015-05-11,-0.003863,0.034716,0.040129,0.026009,-0.164146,7429400.0,0.7906
ORCL,90,2015-05-08,0.012189,0.043994,0.05376,0.040659,0.511749,9582900.0,0.4389
ORCL,91,2015-05-06,-0.015027,0.04226,0.043203,0.013963,-0.63728,12732100.0,-0.17
ORCL,92,2015-05-05,-0.015026,0.03287,0.036354,0.019399,-0.64693,11410200.0,-0.5994
ORCL,93,2015-05-04,0.004958,0.039859,0.046861,0.032623,0.212421,9168200.0,0.0
ORCL,94,2015-04-30,-0.024816,0.019913,0.028248,0.00741,-1.071785,20196300.0,0.6309
ORCL,95,2015-04-27,0.012303,0.036138,0.056573,0.035417,0.51175,12916000.0,-0.3818
ORCL,96,2015-04-23,-0.003674,0.034706,0.03756,0.02234,-0.154492,11311000.0,0.0
ORCL,97,2015-04-21,0.002308,0.0402,0.048806,0.03757,0.09655,9312900.0,-0.25
ORCL,98,2015-04-20,0.007442,0.043124,0.055166,0.041679,0.308987,10426300.0,-0.3182
ORCL,99,2015-04-16,-0.012048,0.028595,0.034951,0.018236,-0.511757,11960800.0,0.0
ORCL,100,2015-04-15,0.029487,0.04099,0.071044,0.038081,1.216613,18188700.0,-0.1060666666666666
ORCL,101,2015-04-13,-0.009883,0.036609,0.042322,0.024232,-0.415196,10943400.0,-0.1591
ORCL,102,2015-04-10,0.007176,0.032781,0.052199,0.032781,0.299332,12542800.0,0.0
ORCL,103,2015-04-07,0.0,0.036381,0.048193,0.035175,0.0,8075400.0,0.2041333333333333
ORCL,104,2015-04-02,-0.003973,0.040498,0.043403,0.028154,-0.164154,11183900.0,0.0
ORCL,105,2015-03-31,-0.006676,0.036178,0.042398,0.031871,-0.279042,13264200.0,0.3365333333333333
ORCL,106,2015-03-26,0.001398,0.035657,0.046551,0.02791,0.057735,14065600.0,0.34
ORCL,107,2015-03-25,-0.017845,0.038575,0.040239,0.020742,-0.750511,17491000.0,0.0
ORCL,108,2015-03-20,0.005661,0.038582,0.052703,0.036935,0.240547,20724700.0,0.148
ORCL,109,2015-03-19,0.00068,0.036226,0.047766,0.036226,0.028858,15729600.0,0.17556
ORCL,110,2015-03-18,0.029391,0.073955,0.089471,0.050925,1.212376,37900300.0,0.0707833333333333
ORCL,111,2015-03-17,-0.01244,0.032106,0.037612,0.02612,-0.519589,21509000.0,0.0697
ORCL,112,2015-03-16,0.024304,0.050078,0.067489,0.048116,0.991062,17423200.0,0.5106
ORCL,113,2015-03-13,0.018261,0.03729,0.060513,0.036541,0.731274,18405400.0,0.3884999999999999
ORCL,114,2015-03-12,0.003617,0.039037,0.046556,0.034025,0.144333,13716700.0,0.4389
ORCL,115,2015-03-05,0.004357,0.04048,0.045961,0.030947,0.182816,10983500.0,0.0
ORCL,116,2015-03-02,0.004792,0.039051,0.044506,0.031224,0.20206,11091000.0,0.5267
ORCL,117,2015-02-27,-0.001595,0.036446,0.044497,0.034315,-0.067356,9549500.0,0.0
ORCL,118,2015-02-26,0.003659,0.040952,0.04927,0.038813,0.153961,8519300.0,0.3818
ORCL,119,2015-02-25,-0.003419,0.038104,0.044262,0.027445,-0.144344,11785400.0,0.5106
ORCL,120,2015-02-19,0.000227,0.039995,0.045651,0.036931,0.009628,8465700.0,0.0
ORCL,121,2015-02-13,0.000911,0.037157,0.047339,0.037157,0.03849,10155700.0,0.0
ORCL,122,2015-02-12,0.012223,0.042164,0.056066,0.040486,0.509968,12519700.0,0.0
ORCL,123,2015-02-06,-0.004171,0.041696,0.046753,0.032546,-0.173203,9522100.0,0.4389
ORCL,124,2015-02-03,0.008435,0.045619,0.050489,0.035879,0.346393,12657100.0,0.296
ORCL,125,2015-01-28,-0.016359,0.052219,0.053177,0.021807,-0.683158,15132500.0,0.0
ORCL,126,2015-01-27,-0.01139,0.018218,0.038578,0.008038,-0.481102,14984100.0,0.0
ORCL,127,2015-01-22,0.012877,0.050281,0.083259,0.03188,0.538833,17969100.0,0.0
ORCL,128,2015-01-20,0.008964,0.040482,0.051709,0.0326,0.375259,16308400.0,0.0
ORCL,129,2015-01-16,0.020643,0.035875,0.063423,0.030024,0.846733,17786700.0,0.0
ORCL,130,2015-01-15,-0.009986,0.049425,0.053287,0.027461,-0.41375,13431000.0,0.5859
ORCL,131,2015-01-13,-0.007857,0.048895,0.055621,0.022475,-0.327141,12878200.0,0.0
ORCL,132,2015-01-09,-0.000461,0.052934,0.055807,0.035697,-0.019245,15957500.0,0.5106
ORCL,133,2015-01-08,0.006026,0.050849,0.058316,0.044828,0.250176,17516900.0,0.4389
ORCL,134,2015-01-06,-0.010324,0.050494,0.053355,0.024983,-0.432995,19229500.0,0.0
ORCL,135,2015-01-02,-0.014232,0.043268,0.047207,0.018936,-0.614132,15070200.0,0.10115
ORCL,136,2014-12-31,-0.008161,0.044637,0.047166,0.033605,-0.355049,13269200.0,0.0
ORCL,137,2014-12-24,0.004782,0.050036,0.057964,0.04528,0.211117,10238200.0,0.0
ORCL,138,2014-12-23,0.007886,0.039369,0.061513,0.037771,0.345448,14042400.0,0.0
ORCL,139,2014-12-22,-0.007609,0.032367,0.043242,0.028743,-0.33585,21264400.0,0.0
ORCL,140,2014-12-19,0.014333,0.036364,0.060492,0.033606,0.623729,41782200.0,-0.4585
ORCL,141,2014-12-18,0.101798,0.109709,0.1487,0.103127,4.020703,54495600.0,-0.13926
ORCL,142,2014-12-17,0.013044,0.053138,0.067757,0.043391,0.508571,18151000.0,0.0674333333333333
ORCL,143,2014-12-16,-0.011676,0.036532,0.048446,0.029434,-0.460598,16424500.0,0.38835
ORCL,144,2014-12-15,0.029036,0.074977,0.086454,0.063499,1.113133,22343100.0,0.309
ORCL,145,2014-12-10,-0.022689,0.037878,0.040616,0.017469,-0.91161,12547600.0,0.2441999999999999
ORCL,146,2014-12-05,0.000955,0.045343,0.045343,0.034646,0.038388,8925300.0,-0.064
ORCL,147,2014-12-02,0.002376,0.037651,0.049043,0.036661,0.095954,9083200.0,0.1887499999999999
ORCL,148,2014-11-26,0.017497,0.042869,0.061356,0.042869,0.690903,11590000.0,-0.0986666666666666
ORCL,149,2014-11-24,-0.000241,0.043366,0.047139,0.040097,-0.009591,9542100.0,0.4003
ORCL,150,2014-11-14,0.002947,0.045692,0.051066,0.039806,0.11515,11476500.0,0.0
ORCL,151,2014-11-07,0.003265,0.038968,0.046297,0.036873,0.124745,13728500.0,0.0
ORCL,152,2014-11-06,0.013235,0.040252,0.057227,0.037335,0.498996,11603400.0,0.5719
ORCL,153,2014-10-29,-0.001811,0.044266,0.044535,0.036986,-0.06717,10923800.0,0.2023
ORCL,154,2014-10-27,-0.007746,0.03592,0.04184,0.031884,-0.287877,7525300.0,0.8225
ORCL,155,2014-10-22,-0.018513,0.042653,0.044283,0.021185,-0.681301,16810200.0,-0.5106
ORCL,156,2014-10-20,-0.001848,-0.000819,0.040458,-0.014303,-0.067169,16654100.0,0.7351
ORCL,157,2014-10-15,-0.00416,0.029103,0.041296,0.007426,-0.15353,24561500.0,0.6369
ORCL,158,2014-10-14,0.006016,0.05383,0.064189,0.047288,0.2207,19508500.0,0.296
ORCL,159,2014-10-07,-0.015865,0.038376,0.042109,0.024776,-0.594948,14309200.0,0.7712
ORCL,160,2014-10-06,0.007996,0.047485,0.054742,0.046947,0.297474,14168000.0,0.0
ORCL,161,2014-10-02,0.004726,0.046981,0.057959,0.040669,0.172195,14808100.0,0.0
ORCL,162,2014-10-01,-0.004963,0.046427,0.048884,0.036323,-0.181759,17452400.0,0.3595
ORCL,163,2014-09-30,-0.004162,0.045878,0.04887,0.037176,-0.153061,21143300.0,0.2861666666666667
ORCL,164,2014-09-29,-0.013094,0.035136,0.036746,0.027085,-0.48788,16586000.0,0.0
ORCL,165,2014-09-23,-0.018949,0.043221,0.045598,0.024734,-0.717483,34353300.0,0.0
ORCL,166,2014-09-22,-0.005528,0.042182,0.043758,0.030626,-0.210457,24572600.0,0.0
ORCL,167,2014-09-19,-0.042118,0.020931,0.022943,-0.011775,-1.674095,86679100.0,-0.0426666666666666
ORCL,168,2014-09-18,0.009966,0.05067,0.061342,0.046859,0.392212,26454500.0,0.1187666666666666
ORCL,169,2014-09-17,-0.001214,0.045334,0.048887,0.034676,-0.047825,14083300.0,-0.4019
ORCL,170,2014-09-12,-0.004425,0.046876,0.046876,0.038139,-0.172191,11912300.0,-0.1027
ORCL,171,2014-09-10,0.0,0.045078,0.047902,0.041739,0.0,9134500.0,0.0258
